2.389576310e-02 3.980580318e-02
2.401599651e-02 3.993475112e-02
2.413591344e-02 4.006206523e-02
2.425551270e-02 4.018774093e-02
2.437479312e-02 4.031177374e-02
2.449375350e-02 4.043415923e-02
2.461239270e-02 4.055489306e-02
2.473070955e-02 4.067397096e-02
2.484870291e-02 4.079138874e-02
2.496637165e-02 4.090714226e-02
2.508371463e-02 4.102122748e-02
2.520073074e-02 4.113364042e-02
2.531741888e-02 4.124437718e-02
2.543377794e-02 4.135343394e-02
2.554980683e-02 4.146080694e-02
2.566550448e-02 4.156649250e-02
2.578086982e-02 4.167048701e-02
2.589590179e-02 4.177278696e-02
2.601059933e-02 4.187338888e-02
2.612496141e-02 4.197228939e-02
2.623898699e-02 4.206948519e-02
2.635267506e-02 4.216497304e-02
2.646602460e-02 4.225874979e-02
2.657903461e-02 4.235081236e-02
2.669170409e-02 4.244115775e-02
2.680403206e-02 4.252978301e-02
2.691601755e-02 4.261668530e-02
2.702765960e-02 4.270186183e-02
2.713895725e-02 4.278530990e-02
2.724990956e-02 4.286702688e-02
2.736051559e-02 4.294701021e-02
2.747077442e-02 4.302525742e-02
2.758068513e-02 4.310176609e-02
2.769024681e-02 4.317653389e-02
2.779945858e-02 4.324955858e-02
2.790831954e-02 4.332083797e-02
2.801682882e-02 4.339036996e-02
2.812498556e-02 4.345815252e-02
2.823278889e-02 4.352418369e-02
2.834023797e-02 4.358846160e-02
2.844733196e-02 4.365098445e-02
2.855407003e-02 4.371175050e-02
2.866045138e-02 4.377075810e-02
2.876647518e-02 4.382800569e-02
2.887214064e-02 4.388349174e-02
2.897744698e-02 4.393721485e-02
2.908239341e-02 4.398917364e-02
2.918697917e-02 4.403936686e-02
2.929120349e-02 4.408779328e-02
2.939506564e-02 4.413445180e-02
2.949856486e-02 4.417934134e-02
2.960170044e-02 4.422246095e-02
2.970447164e-02 4.426380971e-02
2.980687777e-02 4.430338679e-02
2.990891811e-02 4.434119144e-02
3.001059199e-02 4.437722299e-02
3.011189872e-02 4.441148082e-02
3.021283763e-02 4.444396442e-02
3.031340805e-02 4.447467331e-02
3.041360935e-02 4.450360712e-02
3.051344087e-02 4.453076554e-02
3.061290199e-02 4.455614834e-02
3.071199208e-02 4.457975536e-02
3.081071053e-02 4.460158652e-02
3.090905674e-02 4.462164179e-02
3.100703012e-02 4.463992124e-02
3.110463008e-02 4.465642501e-02
3.120185606e-02 4.467115331e-02
3.129870748e-02 4.468410642e-02
3.139518380e-02 4.469528468e-02
3.149128447e-02 4.470468853e-02
3.158700895e-02 4.471231847e-02
3.168235672e-02 4.471817508e-02
3.177732727e-02 4.472225899e-02
3.187192010e-02 4.472457093e-02
3.196613469e-02 4.472511169e-02
3.205997058e-02 4.472388213e-02
3.215342728e-02 4.472088318e-02
3.224650432e-02 4.471611585e-02
3.233920125e-02 4.470958122e-02
3.243151763e-02 4.470128044e-02
3.252345300e-02 4.469121473e-02
3.261500695e-02 4.467938539e-02
3.270617905e-02 4.466579377e-02
3.279696890e-02 4.465044131e-02
3.288737609e-02 4.463332951e-02
3.297740023e-02 4.461445996e-02
3.306704094e-02 4.459383429e-02
3.315629785e-02 4.457145421e-02
3.324517060e-02 4.454732153e-02
3.333365882e-02 4.452143808e-02
3.342176219e-02 4.449380580e-02
3.350948036e-02 4.446442668e-02
3.359681300e-02 4.443330278e-02
3.368375981e-02 4.440043623e-02
3.377032047e-02 4.436582924e-02
3.385649468e-02 4.432948406e-02
3.394228216e-02 4.429140304e-02
3.402768262e-02 4.425158859e-02
3.411269580e-02 4.421004317e-02
3.419732143e-02 4.416676932e-02
3.428155927e-02 4.412176966e-02
3.436540906e-02 4.407504685e-02
3.444887057e-02 4.402660364e-02
3.453194358e-02 4.397644284e-02
3.461462786e-02 4.392456731e-02
3.469692322e-02 4.387097999e-02
3.477882945e-02 4.381568391e-02
3.486034636e-02 4.375868211e-02
3.494147377e-02 4.369997775e-02
3.502221151e-02 4.363957401e-02
3.510255940e-02 4.357747418e-02
3.518251731e-02 4.351368157e-02
3.526208507e-02 4.344819959e-02
3.534126255e-02 4.338103168e-02
3.542004963e-02 4.331218138e-02
3.549844617e-02 4.324165227e-02
3.557645207e-02 4.316944800e-02
3.565406722e-02 4.309557228e-02
3.573129152e-02 4.302002889e-02
3.580812489e-02 4.294282165e-02
3.588456725e-02 4.286395447e-02
3.596061852e-02 4.278343132e-02
3.603627864e-02 4.270125620e-02
3.611154755e-02 4.261743320e-02
3.618642522e-02 4.253196648e-02
3.626091159e-02 4.244486022e-02
3.633500664e-02 4.235611869e-02
3.640871035e-02 4.226574623e-02
3.648202269e-02 4.217374720e-02
3.655494367e-02 4.208012606e-02
3.662747327e-02 4.198488730e-02
3.669961152e-02 4.188803549e-02
3.677135842e-02 4.178957524e-02
3.684271399e-02 4.168951122e-02
3.691367827e-02 4.158784819e-02
3.698425130e-02 4.148459091e-02
3.705443312e-02 4.137974425e-02
3.712422378e-02 4.127331311e-02
3.719362335e-02 4.116530245e-02
3.726263189e-02 4.105571728e-02
3.733124947e-02 4.094456269e-02
3.739947618e-02 4.083184379e-02
3.746731211e-02 4.071756577e-02
3.753475735e-02 4.060173387e-02
3.760181200e-02 4.048435339e-02
3.766847618e-02 4.036542966e-02
3.773475001e-02 4.024496809e-02
3.780063359e-02 4.012297414e-02
3.786612707e-02 3.999945330e-02
3.793123059e-02 3.987441114e-02
3.799594427e-02 3.974785326e-02
3.806026829e-02 3.961978534e-02
3.812420278e-02 3.949021309e-02
3.818774792e-02 3.935914226e-02
3.825090387e-02 3.922657869e-02
3.831367080e-02 3.909252823e-02
3.837604891e-02 3.895699680e-02
3.843803837e-02 3.881999038e-02
3.849963938e-02 3.868151497e-02
3.856085214e-02 3.854157665e-02
3.862167685e-02 3.840018152e-02
3.868211373e-02 3.825733575e-02
3.874216298e-02 3.811304556e-02
3.880182485e-02 3.796731720e-02
3.886109954e-02 3.782015697e-02
3.891998730e-02 3.767157123e-02
3.897848837e-02 3.752156637e-02
3.903660298e-02 3.737014886e-02
3.909433139e-02 3.721732516e-02
3.915167385e-02 3.706310183e-02
3.920863063e-02 3.690748544e-02
3.926520199e-02 3.675048262e-02
3.932138819e-02 3.659210003e-02
3.937718951e-02 3.643234441e-02
3.943260624e-02 3.627122250e-02
3.948763865e-02 3.610874110e-02
3.954228703e-02 3.594490706e-02
3.959655169e-02 3.577972727e-02
3.965043291e-02 3.561320865e-02
3.970393100e-02 3.544535819e-02
3.975704626e-02 3.527618288e-02
3.980977901e-02 3.510568978e-02
3.986212956e-02 3.493388599e-02
3.991409823e-02 3.476077865e-02
3.996568534e-02 3.458637491e-02
4.001689122e-02 3.441068201e-02
4.006771619e-02 3.423370719e-02
4.011816061e-02 3.405545775e-02
4.016822479e-02 3.387594101e-02
4.021790909e-02 3.369516434e-02
4.026721385e-02 3.351313515e-02
4.031613941e-02 3.332986089e-02
4.036468613e-02 3.314534902e-02
4.041285436e-02 3.295960708e-02
4.046064447e-02 3.277264261e-02
4.050805680e-02 3.258446321e-02
4.055509173e-02 3.239507649e-02
4.060174962e-02 3.220449011e-02
4.064803083e-02 3.201271178e-02
4.069393575e-02 3.181974922e-02
4.073946475e-02 3.162561020e-02
4.078461820e-02 3.143030250e-02
4.082939648e-02 3.123383397e-02
4.087379997e-02 3.103621246e-02
4.091782906e-02 3.083744587e-02
4.096148413e-02 3.063754212e-02
4.100476556e-02 3.043650919e-02
4.104767376e-02 3.023435505e-02
4.109020911e-02 3.003108773e-02
4.113237200e-02 2.982671529e-02
4.117416282e-02 2.962124581e-02
4.121558198e-02 2.941468740e-02
4.125662987e-02 2.920704820e-02
4.129730689e-02 2.899833640e-02
4.133761343e-02 2.878856019e-02
4.137754991e-02 2.857772780e-02
4.141711671e-02 2.836584750e-02
4.145631426e-02 2.815292756e-02
4.149514294e-02 2.793897631e-02
4.153360316e-02 2.772400209e-02
4.157169533e-02 2.750801327e-02
4.160941986e-02 2.729101824e-02
4.164677714e-02 2.707302543e-02
4.168376760e-02 2.685404328e-02
4.172039162e-02 2.663408027e-02
4.175664963e-02 2.641314490e-02
4.179254202e-02 2.619124570e-02
4.182806921e-02 2.596839121e-02
4.186323160e-02 2.574459000e-02
4.189802960e-02 2.551985069e-02
4.193246362e-02 2.529418187e-02
4.196653406e-02 2.506759221e-02
4.200024132e-02 2.484009037e-02
4.203358581e-02 2.461168503e-02
4.206656794e-02 2.438238492e-02
4.209918811e-02 2.415219877e-02
4.213144673e-02 2.392113533e-02
4.216334418e-02 2.368920338e-02
4.219488089e-02 2.345641173e-02
4.222605723e-02 2.322276919e-02
4.225687362e-02 2.298828460e-02
4.228733045e-02 2.275296683e-02
4.231742812e-02 2.251682476e-02
4.234716702e-02 2.227986728e-02
4.237654753e-02 2.204210331e-02
4.240557006e-02 2.180354181e-02
4.243423500e-02 2.156419172e-02
4.246254272e-02 2.132406202e-02
4.249049362e-02 2.108316170e-02
4.251808807e-02 2.084149978e-02
4.254532647e-02 2.059908529e-02
4.257220918e-02 2.035592728e-02
4.259873659e-02 2.011203480e-02
4.262490906e-02 1.986741694e-02
4.265072698e-02 1.962208280e-02
4.267619071e-02 1.937604150e-02
4.270130061e-02 1.912930215e-02
4.272605705e-02 1.888187391e-02
4.275046040e-02 1.863376594e-02
4.277451100e-02 1.838498741e-02
4.279820922e-02 1.813554751e-02
4.282155540e-02 1.788545545e-02
4.284454990e-02 1.763472045e-02
4.286719306e-02 1.738335174e-02
4.288948522e-02 1.713135857e-02
4.291142673e-02 1.687875019e-02
4.293301791e-02 1.662553589e-02
4.295425911e-02 1.637172495e-02
4.297515064e-02 1.611732667e-02
4.299569284e-02 1.586235036e-02
4.301588602e-02 1.560680534e-02
4.303573050e-02 1.535070096e-02
4.305522660e-02 1.509404656e-02
4.307437462e-02 1.483685150e-02
4.309317487e-02 1.457912515e-02
4.311162766e-02 1.432087690e-02
4.312973327e-02 1.406211613e-02
4.314749200e-02 1.380285225e-02
4.316490414e-02 1.354309468e-02
4.318196997e-02 1.328285283e-02
4.319868978e-02 1.302213615e-02
4.321506384e-02 1.276095407e-02
4.323109241e-02 1.249931605e-02
4.324677577e-02 1.223723155e-02
4.326211417e-02 1.197471004e-02
4.327710788e-02 1.171176100e-02
4.329175714e-02 1.144839392e-02
4.330606220e-02 1.118461830e-02
4.332002330e-02 1.092044364e-02
4.333364068e-02 1.065587945e-02
4.334691458e-02 1.039093525e-02
4.335984521e-02 1.012562058e-02
4.337243280e-02 9.859944970e-03
4.338467756e-02 9.593917956e-03
4.339657971e-02 9.327549091e-03
4.340813946e-02 9.060847930e-03
4.341935700e-02 8.793824035e-03
4.343023252e-02 8.526486976e-03
4.344076623e-02 8.258846326e-03
4.345095829e-02 7.990911665e-03
4.346080890e-02 7.722692581e-03
4.347031822e-02 7.454198663e-03
4.347948643e-02 7.185439509e-03
4.348831367e-02 6.916424720e-03
4.349680012e-02 6.647163903e-03
4.350494591e-02 6.377666669e-03
4.351275120e-02 6.107942634e-03
4.352021613e-02 5.838001418e-03
4.352734082e-02 5.567852644e-03
4.353412541e-02 5.297505941e-03
4.354057001e-02 5.026970940e-03
4.354667474e-02 4.756257277e-03
4.355243971e-02 4.485374589e-03
4.355786503e-02 4.214332520e-03
4.356295079e-02 3.943140713e-03
4.356769709e-02 3.671808816e-03
4.357210400e-02 3.400346479e-03
4.357617162e-02 3.128763355e-03
4.357990000e-02 2.857069098e-03
4.358328923e-02 2.585273365e-03
4.358633936e-02 2.313385815e-03
4.358905044e-02 2.041416108e-03
4.359142254e-02 1.769373907e-03
4.359345568e-02 1.497268874e-03
4.359514991e-02 1.225110673e-03
4.359650525e-02 9.529089715e-04
4.359752174e-02 6.806734342e-04
4.359819939e-02 4.084137281e-04
4.359853821e-02 1.361395207e-04
4.359853821e-02 -1.361395205e-04
4.359819939e-02 -4.084137279e-04
4.359752174e-02 -6.806734340e-04
4.359650525e-02 -9.529089714e-04
4.359514991e-02 -1.225110673e-03
4.359345568e-02 -1.497268873e-03
4.359142254e-02 -1.769373906e-03
4.358905044e-02 -2.041416108e-03
4.358633936e-02 -2.313385815e-03
4.358328923e-02 -2.585273365e-03
4.357990000e-02 -2.857069097e-03
4.357617162e-02 -3.128763354e-03
4.357210400e-02 -3.400346479e-03
4.356769709e-02 -3.671808816e-03
4.356295079e-02 -3.943140713e-03
4.355786503e-02 -4.214332520e-03
4.355243971e-02 -4.485374589e-03
4.354667474e-02 -4.756257276e-03
4.354057001e-02 -5.026970940e-03
4.353412541e-02 -5.297505941e-03
4.352734082e-02 -5.567852644e-03
4.352021613e-02 -5.838001418e-03
4.351275120e-02 -6.107942634e-03
4.350494591e-02 -6.377666669e-03
4.349680012e-02 -6.647163903e-03
4.348831367e-02 -6.916424720e-03
4.347948643e-02 -7.185439509e-03
4.347031822e-02 -7.454198663e-03
4.346080890e-02 -7.722692580e-03
4.345095829e-02 -7.990911665e-03
4.344076623e-02 -8.258846325e-03
4.343023252e-02 -8.526486976e-03
4.341935700e-02 -8.793824035e-03
4.340813946e-02 -9.060847929e-03
4.339657971e-02 -9.327549090e-03
4.338467756e-02 -9.593917956e-03
4.337243280e-02 -9.859944970e-03
4.335984521e-02 -1.012562058e-02
4.334691458e-02 -1.039093525e-02
4.333364068e-02 -1.065587945e-02
4.332002330e-02 -1.092044364e-02
4.330606220e-02 -1.118461830e-02
4.329175714e-02 -1.144839392e-02
4.327710788e-02 -1.171176100e-02
4.326211417e-02 -1.197471004e-02
4.324677577e-02 -1.223723155e-02
4.323109241e-02 -1.249931605e-02
4.321506384e-02 -1.276095407e-02
4.319868978e-02 -1.302213615e-02
4.318196997e-02 -1.328285283e-02
4.316490414e-02 -1.354309468e-02
4.314749200e-02 -1.380285225e-02
4.312973327e-02 -1.406211613e-02
4.311162766e-02 -1.432087690e-02
4.309317487e-02 -1.457912515e-02
4.307437462e-02 -1.483685150e-02
4.305522660e-02 -1.509404656e-02
4.303573050e-02 -1.535070096e-02
4.301588602e-02 -1.560680534e-02
4.299569284e-02 -1.586235036e-02
4.297515064e-02 -1.611732667e-02
4.295425911e-02 -1.637172495e-02
4.293301791e-02 -1.662553589e-02
4.291142673e-02 -1.687875019e-02
4.288948522e-02 -1.713135857e-02
4.286719306e-02 -1.738335174e-02
4.284454990e-02 -1.763472045e-02
4.282155540e-02 -1.788545545e-02
4.279820922e-02 -1.813554751e-02
4.277451100e-02 -1.838498741e-02
4.275046040e-02 -1.863376594e-02
4.272605705e-02 -1.888187391e-02
4.270130061e-02 -1.912930215e-02
4.267619071e-02 -1.937604150e-02
4.265072698e-02 -1.962208280e-02
4.262490906e-02 -1.986741694e-02
4.259873659e-02 -2.011203480e-02
4.257220918e-02 -2.035592728e-02
4.254532647e-02 -2.059908529e-02
4.251808807e-02 -2.084149978e-02
4.249049362e-02 -2.108316170e-02
4.246254272e-02 -2.132406202e-02
4.243423500e-02 -2.156419172e-02
4.240557006e-02 -2.180354181e-02
4.237654753e-02 -2.204210331e-02
4.234716702e-02 -2.227986728e-02
4.231742812e-02 -2.251682476e-02
4.228733045e-02 -2.275296683e-02
4.225687362e-02 -2.298828460e-02
4.222605723e-02 -2.322276919e-02
4.219488089e-02 -2.345641173e-02
4.216334418e-02 -2.368920338e-02
4.213144673e-02 -2.392113533e-02
4.209918811e-02 -2.415219877e-02
4.206656794e-02 -2.438238492e-02
4.203358581e-02 -2.461168503e-02
4.200024132e-02 -2.484009037e-02
4.196653406e-02 -2.506759221e-02
4.193246362e-02 -2.529418187e-02
4.189802960e-02 -2.551985069e-02
4.186323160e-02 -2.574459000e-02
4.182806921e-02 -2.596839121e-02
4.179254202e-02 -2.619124570e-02
4.175664963e-02 -2.641314490e-02
4.172039162e-02 -2.663408027e-02
4.168376760e-02 -2.685404328e-02
4.164677714e-02 -2.707302543e-02
4.160941986e-02 -2.729101824e-02
4.157169533e-02 -2.750801327e-02
4.153360316e-02 -2.772400209e-02
4.149514294e-02 -2.793897631e-02
4.145631426e-02 -2.815292756e-02
4.141711671e-02 -2.836584750e-02
4.137754991e-02 -2.857772780e-02
4.133761343e-02 -2.878856019e-02
4.129730689e-02 -2.899833640e-02
4.125662987e-02 -2.920704820e-02
4.121558198e-02 -2.941468740e-02
4.117416282e-02 -2.962124581e-02
4.113237200e-02 -2.982671529e-02
4.109020911e-02 -3.003108773e-02
4.104767376e-02 -3.023435505e-02
4.100476556e-02 -3.043650919e-02
4.096148413e-02 -3.063754212e-02
4.091782906e-02 -3.083744587e-02
4.087379997e-02 -3.103621246e-02
4.082939648e-02 -3.123383397e-02
4.078461820e-02 -3.143030250e-02
4.073946475e-02 -3.162561020e-02
4.069393575e-02 -3.181974922e-02
4.064803083e-02 -3.201271178e-02
4.060174962e-02 -3.220449011e-02
4.055509173e-02 -3.239507649e-02
4.050805680e-02 -3.258446321e-02
4.046064447e-02 -3.277264261e-02
4.041285436e-02 -3.295960708e-02
4.036468613e-02 -3.314534902e-02
4.031613941e-02 -3.332986089e-02
4.026721385e-02 -3.351313515e-02
4.021790909e-02 -3.369516434e-02
4.016822479e-02 -3.387594101e-02
4.011816061e-02 -3.405545775e-02
4.006771619e-02 -3.423370719e-02
4.001689122e-02 -3.441068201e-02
3.996568534e-02 -3.458637491e-02
3.991409823e-02 -3.476077865e-02
3.986212956e-02 -3.493388599e-02
3.980977901e-02 -3.510568978e-02
3.975704626e-02 -3.527618288e-02
3.970393100e-02 -3.544535819e-02
3.965043291e-02 -3.561320865e-02
3.959655169e-02 -3.577972727e-02
3.954228703e-02 -3.594490706e-02
3.948763865e-02 -3.610874110e-02
3.943260624e-02 -3.627122250e-02
3.937718951e-02 -3.643234441e-02
3.932138819e-02 -3.659210003e-02
3.926520199e-02 -3.675048262e-02
3.920863063e-02 -3.690748544e-02
3.915167385e-02 -3.706310183e-02
3.909433139e-02 -3.721732516e-02
3.903660298e-02 -3.737014886e-02
3.897848837e-02 -3.752156637e-02
3.891998730e-02 -3.767157123e-02
3.886109954e-02 -3.782015697e-02
3.880182485e-02 -3.796731720e-02
3.874216298e-02 -3.811304556e-02
3.868211373e-02 -3.825733575e-02
3.862167685e-02 -3.840018152e-02
3.856085214e-02 -3.854157665e-02
3.849963938e-02 -3.868151497e-02
3.843803837e-02 -3.881999038e-02
3.837604891e-02 -3.895699680e-02
3.831367080e-02 -3.909252823e-02
3.825090387e-02 -3.922657869e-02
3.818774792e-02 -3.935914226e-02
3.812420278e-02 -3.949021309e-02
3.806026829e-02 -3.961978534e-02
3.799594427e-02 -3.974785326e-02
3.793123059e-02 -3.987441114e-02
3.786612707e-02 -3.999945330e-02
3.780063359e-02 -4.012297414e-02
3.773475001e-02 -4.024496809e-02
3.766847618e-02 -4.036542966e-02
3.760181200e-02 -4.048435339e-02
3.753475735e-02 -4.060173387e-02
3.746731211e-02 -4.071756577e-02
3.739947618e-02 -4.083184379e-02
3.733124947e-02 -4.094456269e-02
3.726263189e-02 -4.105571728e-02
3.719362335e-02 -4.116530245e-02
3.712422378e-02 -4.127331311e-02
3.705443312e-02 -4.137974425e-02
3.698425130e-02 -4.148459091e-02
3.691367827e-02 -4.158784819e-02
3.684271399e-02 -4.168951123e-02
3.677135842e-02 -4.178957524e-02
3.669961152e-02 -4.188803549e-02
3.662747327e-02 -4.198488730e-02
3.655494367e-02 -4.208012606e-02
3.648202269e-02 -4.217374720e-02
3.640871035e-02 -4.226574623e-02
3.633500664e-02 -4.235611869e-02
3.626091159e-02 -4.244486022e-02
3.618642522e-02 -4.253196648e-02
3.611154755e-02 -4.261743320e-02
3.603627864e-02 -4.270125620e-02
3.596061852e-02 -4.278343132e-02
3.588456725e-02 -4.286395447e-02
3.580812489e-02 -4.294282165e-02
3.573129152e-02 -4.302002889e-02
3.565406722e-02 -4.309557228e-02
3.557645207e-02 -4.316944800e-02
3.549844617e-02 -4.324165227e-02
3.542004963e-02 -4.331218138e-02
3.534126255e-02 -4.338103168e-02
3.526208507e-02 -4.344819959e-02
3.518251731e-02 -4.351368157e-02
3.510255940e-02 -4.357747418e-02
3.502221151e-02 -4.363957401e-02
3.494147377e-02 -4.369997775e-02
3.486034636e-02 -4.375868211e-02
3.477882945e-02 -4.381568391e-02
3.469692322e-02 -4.387097999e-02
3.461462786e-02 -4.392456731e-02
3.453194358e-02 -4.397644284e-02
3.444887057e-02 -4.402660364e-02
3.436540906e-02 -4.407504685e-02
3.428155927e-02 -4.412176966e-02
3.419732143e-02 -4.416676932e-02
3.411269580e-02 -4.421004317e-02
3.402768262e-02 -4.425158859e-02
3.394228216e-02 -4.429140304e-02
3.385649468e-02 -4.432948406e-02
3.377032047e-02 -4.436582924e-02
3.368375981e-02 -4.440043623e-02
3.359681300e-02 -4.443330278e-02
3.350948036e-02 -4.446442668e-02
3.342176219e-02 -4.449380580e-02
3.333365882e-02 -4.452143808e-02
3.324517060e-02 -4.454732153e-02
3.315629785e-02 -4.457145422e-02
3.306704094e-02 -4.459383429e-02
3.297740023e-02 -4.461445996e-02
3.288737609e-02 -4.463332951e-02
3.279696890e-02 -4.465044131e-02
3.270617905e-02 -4.466579377e-02
3.261500695e-02 -4.467938539e-02
3.252345300e-02 -4.469121473e-02
3.243151763e-02 -4.470128044e-02
3.233920125e-02 -4.470958122e-02
3.224650432e-02 -4.471611585e-02
3.215342728e-02 -4.472088318e-02
3.205997058e-02 -4.472388213e-02
3.196613469e-02 -4.472511169e-02
3.187192010e-02 -4.472457093e-02
3.177732727e-02 -4.472225899e-02
3.168235672e-02 -4.471817508e-02
3.158700895e-02 -4.471231847e-02
3.149128447e-02 -4.470468853e-02
3.139518380e-02 -4.469528468e-02
3.129870748e-02 -4.468410642e-02
3.120185606e-02 -4.467115331e-02
